Directorate,Supplier,Supplier Name,TransNo,Amount,Trans.date,Expense Area,Expense Type
ADCHILD,PUTN03,Putnoe Primary School (Academy),10509383,"3,556.00",09/09/2015,Transfer Payments,Top-Ups - Academies & Free Schools
ADCHILD,PUTN03,Putnoe Primary School (Academy),10509999,"2,880.00",14/09/2015,Transfer Payments,Payments to Academies
ADCHILD,PUTN06,Putnoe Woods Preschool Limited,10507583,"34,931.00",02/09/2015,Transfer Payments,Govt Grant - Funds delegated by the LA
ADCHILD,QUAL06,Quality Support Solutions Ltd,10507182,979.50,04/08/2015,Transfer Payments,Home Care
ADCHILD,QUAL06,Quality Support Solutions Ltd,10507185,"1,113.50",04/08/2015,Transfer Payments,Home Care
ADCHILD,QUAL06,Quality Support Solutions Ltd,10507188,"1,125.50",04/08/2015,Transfer Payments,Home Care
ADCHILD,QUAL06,Quality Support Solutions Ltd,10507191,"1,065.00",04/08/2015,Transfer Payments,Home Care
ADCHILD,QUAL06,Quality Support Solutions Ltd,10507194,951.00,04/08/2015,Transfer Payments,Home Care
ADCHILD,QUAL06,Quality Support Solutions Ltd,10507197,"2,642.00",31/07/2015,Transfer Payments,Home Care
ADCHILD,QUAN96,Quantum Care Ltd / Trefoil House Nursing Home,20135710,"2,080.00",23/09/2015,Transfer Payments,Nursing Home Payments
ADCHILD,QUEE12,Queens Park Academy,10507581,"44,974.00",02/09/2015,Transfer Payments,Govt Grant - Funds delegated by the LA
ADCHILD,QUEE12,Queens Park Academy,10507698,"37,145.00",02/09/2015,Transfer Payments,Govt Grant - Funds delegated by the LA
ADCHILD,QUEE12,Queens Park Academy,10509384,"7,331.00",09/09/2015,Transfer Payments,Top-Ups - Academies & Free Schools
ADCHILD,QUEN01,QRS Services,10506810,392.00,25/08/2015,Transfer Payments,High Level Family Support CWD
ADCHILD,QUEN01,QRS Services,10507676,"1,509.00",02/09/2015,Transfer Payments,Govt Grant - Funds delegated by the LA
ADCHILD,RADI99,Radis Community Care,10506281,"3,131.48",14/06/2015,Transfer Payments,Home Care
ADCHILD,RADI99,Radis Community Care,10506281,999.44,14/06/2015,Transfer Payments,Home Care
ADCHILD,RADI99,Radis Community Care,10506281,"2,695.88",14/06/2015,Transfer Payments,Home Care
ADCHILD,RADI99,Radis Community Care,10506281,"2,805.24",14/06/2015,Transfer Payments,Home Care
ADCHILD,RADI99,Radis Community Care,10506281,429.91,14/06/2015,Transfer Payments,Home Care
ADCHILD,RADI99,Radis Community Care,10506281,255.62,14/06/2015,Transfer Payments,Home Care
ADCHILD,RADI99,Radis Community Care,10506281,"1,145.09",14/06/2015,Transfer Payments,Home Care
ADCHILD,RADI99,Radis Community Care,10506283,580.34,14/06/2015,Transfer Payments,Home Care
ADCHILD,RADI99,Radis Community Care,10506283,291.62,14/06/2015,Transfer Payments,Home Care
ADCHILD,RADI99,Radis Community Care,10506283,402.90,14/06/2015,Transfer Payments,Home Care
ADCHILD,RADI99,Radis Community Care,10510171,"3,880.72",09/08/2015,Transfer Payments,Home Care
ADCHILD,RADI99,Radis Community Care,10510171,"1,128.16",09/08/2015,Transfer Payments,Home Care
ADCHILD,RADI99,Radis Community Care,10510171,432.72,09/08/2015,Transfer Payments,Home Care
ADCHILD,RADI99,Radis Community Care,10510171,"2,256.73",09/08/2015,Transfer Payments,Home Care
ADCHILD,RADI99,Radis Community Care,10510171,"2,766.56",09/08/2015,Transfer Payments,Home Care
ADCHILD,RADI99,Radis Community Care,10510171,"1,111.31",09/08/2015,Transfer Payments,Home Care
ADCHILD,RADI99,Radis Community Care,10510172,557.20,09/08/2015,Transfer Payments,Home Care
ADCHILD,RADI99,Radis Community Care,10510172,291.62,09/08/2015,Transfer Payments,Home Care
ADCHILD,RADI99,Radis Community Care,10510172,530.14,09/08/2015,Transfer Payments,Home Care
ADCHILD,RAIN03,Rainbow Fostering Services Ltd,10504216,"3,095.57",10/08/2015,Transfer Payments,Independent Foster Care
ADCHILD,RAIN03,Rainbow Fostering Services Ltd,10511455,"3,033.57",09/09/2015,Transfer Payments,Independent Foster Care
ADCHILD,RAIN03,Rainbow Fostering Services Ltd,10511457,"3,095.57",09/09/2015,Transfer Payments,Independent Foster Care
ADCHILD,RAIN03,Rainbow Fostering Services Ltd,10511458,"3,033.57",09/09/2015,Transfer Payments,Independent Foster Care
ADCHILD,RAIN03,Rainbow Fostering Services Ltd,10511460,"3,095.57",09/09/2015,Transfer Payments,Independent Foster Care
ADCHILD,RANC99,Ranc Care Homes Ltd t/a Manton Heights,20135739,"2,240.00",23/09/2015,Transfer Payments,Residential Care Home Placements
ADCHILD,RANC99,Ranc Care Homes Ltd t/a Manton Heights,20135739,"2,400.00",23/09/2015,Transfer Payments,Respite Care
ADCHILD,RANC99,Ranc Care Homes Ltd t/a Manton Heights,20135739,"2,240.00",23/09/2015,Transfer Payments,Residential Care Home Placements
ADCHILD,RANC99,Ranc Care Homes Ltd t/a Manton Heights,20135739,"2,240.00",23/09/2015,Transfer Payments,Residential Care Home Placements
ADCHILD,RANC99,Ranc Care Homes Ltd t/a Manton Heights,20135739,443.56,23/09/2015,Transfer Payments,Nursing Home Payments
ADCHILD,RANC99,Ranc Care Homes Ltd t/a Manton Heights,20135739,"2,240.00",23/09/2015,Transfer Payments,Residential Care Home Placements
ADCHILD,RANC99,Ranc Care Homes Ltd t/a Manton Heights,20135739,"1,881.60",23/09/2015,Transfer Payments,Residential Care Home Placements
ADCHILD,RANC99,Ranc Care Homes Ltd t/a Manton Heights,20135739,"2,240.00",23/09/2015,Transfer Payments,Residential Care Home Placements
ADCHILD,RANC99,Ranc Care Homes Ltd t/a Manton Heights,20135739,"2,040.00",23/09/2015,Transfer Payments,Residential Care Home Placements
ADCHILD,RANC99,Ranc Care Homes Ltd t/a Manton Heights,20135739,"2,040.00",23/09/2015,Transfer Payments,Residential Care Home Placements
ADCHILD,RANC99,Ranc Care Homes Ltd t/a Manton Heights,20135739,"2,240.00",23/09/2015,Transfer Payments,Residential Care Home Placements
ADCHILD,RANC99,Ranc Care Homes Ltd t/a Manton Heights,20135739,"2,240.00",23/09/2015,Transfer Payments,Residential Care Home Placements
ADCHILD,RANC99,Ranc Care Homes Ltd t/a Manton Heights,20135739,"2,240.00",23/09/2015,Transfer Payments,Residential Care Home Placements
ADCHILD,RANC99,Ranc Care Homes Ltd t/a Manton Heights,20135739,"2,240.00",23/09/2015,Transfer Payments,Residential Care Home Placements
ADCHILD,RANC99,Ranc Care Homes Ltd t/a Manton Heights,20135739,"2,240.00",23/09/2015,Transfer Payments,Residential Care Home Placements
ADCHILD,RANC99,Ranc Care Homes Ltd t/a Manton Heights,20135739,"2,240.00",23/09/2015,Transfer Payments,Residential Care Home Placements
ADCHILD,RANC99,Ranc Care Homes Ltd t/a Manton Heights,20135739,"1,881.60",23/09/2015,Transfer Payments,Residential Care Home Placements
ADCHILD,RANC99,Ranc Care Homes Ltd t/a Manton Heights,20135739,"4,800.00",23/09/2015,Transfer Payments,Residential Care Home Placements
ADCHILD,RANC99,Ranc Care Homes Ltd t/a Manton Heights,20135739,"2,240.00",23/09/2015,Transfer Payments,Residential Care Home Placements
ADCHILD,RANC99,Ranc Care Homes Ltd t/a Manton Heights,20135739,"7,360.00",23/09/2015,Transfer Payments,Respite Care
ADCHILD,RANC99,Ranc Care Homes Ltd t/a Manton Heights,20135739,"2,240.00",23/09/2015,Transfer Payments,Residential Care Home Placements
ADCHILD,RANC99,Ranc Care Homes Ltd t/a Manton Heights,20135739,"2,040.00",23/09/2015,Transfer Payments,Residential Care Home Placements
ADCHILD,RANC99,Ranc Care Homes Ltd t/a Manton Heights,20135739,"2,240.00",23/09/2015,Transfer Payments,Residential Care Home Placements
ADCHILD,RANC99,Ranc Care Homes Ltd t/a Manton Heights,20135739,510.00,23/09/2015,Transfer Payments,Respite Care
ADCHILD,RANC99,Ranc Care Homes Ltd t/a Manton Heights,20135739,"2,240.00",23/09/2015,Transfer Payments,Residential Care Home Placements
ADCHILD,RANC99,Ranc Care Homes Ltd t/a Manton Heights,20135739,"1,881.60",23/09/2015,Transfer Payments,Residential Care Home Placements
ADCHILD,RANC99,Ranc Care Homes Ltd t/a Manton Heights,20135739,"2,240.00",23/09/2015,Transfer Payments,Residential Care Home Placements
ADCHILD,RANC99,Ranc Care Homes Ltd t/a Manton Heights,20135739,"2,240.00",23/09/2015,Transfer Payments,Residential Care Home Placements
ADCHILD,RANC99,Ranc Care Homes Ltd t/a Manton Heights,20135739,"1,120.00",23/09/2015,Transfer Payments,Residential Care Home Placements
ADCHILD,RANC99,Ranc Care Homes Ltd t/a Manton Heights,20135739,"1,120.00",23/09/2015,Transfer Payments,Residential Care Home Placements
ADCHILD,RANC99,Ranc Care Homes Ltd t/a Manton Heights,20135739,"2,040.00",23/09/2015,Transfer Payments,Residential Care Home Placements
ADCHILD,RANC99,Ranc Care Homes Ltd t/a Manton Heights,20135739,"2,240.00",23/09/2015,Transfer Payments,Residential Care Home Placements
ADCHILD,RANC99,Ranc Care Homes Ltd t/a Manton Heights,20135739,"2,240.00",23/09/2015,Transfer Payments,Residential Care Home Placements
ADCHILD,RANC99,Ranc Care Homes Ltd t/a Manton Heights,20135739,"2,240.00",23/09/2015,Transfer Payments,Residential Care Home Placements
ADCHILD,RANC99,Ranc Care Homes Ltd t/a Manton Heights,20135739,"2,240.00",23/09/2015,Transfer Payments,Residential Care Home Placements
ADCHILD,RANC99,Ranc Care Homes Ltd t/a Manton Heights,20135739,"1,881.60",23/09/2015,Transfer Payments,Respite Care
ADCHILD,RAPI05,Rapid English Ltd,10505752,"6,750.00",20/04/2015,Supplies,IT Software Licences
ADCHILD,RELA98,Relate  (Bedford),10509752,560.00,24/08/2015,Employees,Training
ADCHILD,RHEM01,The Rhema Projects,10510434,"12,500.00",01/08/2015,Transfer Payments,Leaving Care Accommodation
ADCHILD,RHEM01,The Rhema Projects,10510436,"2,989.28",01/08/2015,Transfer Payments,Leaving Care Accommodation
ADCHILD,RHEM01,The Rhema Projects,10510438,"1,735.71",01/07/2015,Transfer Payments,Leaving Care Accommodation
ADCHILD,RISE98,Riseley Va Lower School,10510016,"5,040.00",14/09/2015,Transfer Payments,Payments to Schools
ADCHILD,RISH01,Rishana Homes Limited,10506553,"3,542.68",01/08/2015,Transfer Payments,Family Centres & High Level Family Support
ADCHILD,RNIB99,RNIB,10511057,625.78,16/09/2015,Transfer Payments,Social Care - Equipment & Furniture
ADCHILD,ROBE16,CASH ,10507717,300.00,02/09/2015,Transfer Payments,Family Assistance
ADCHILD,ROBE16,CASH ,10507717,300.00,02/09/2015,Transfer Payments,Living Expenses
ADCHILD,ROBE16,CASH ,10510638,300.00,21/09/2015,Transfer Payments,Family Assistance
ADCHILD,RUNW01,Runwood Homes,20135712,"1,828.24",23/09/2015,Transfer Payments,Residential Care Home Placements
ADCHILD,RUSH98,Rushmoor School Ltd,10507582,"13,901.00",02/09/2015,Transfer Payments,Govt Grant - Funds delegated by the LA
ADCHILD,RUTL05,Rutland Road Care Home Bedfordshire Supported Housing,20135713,"3,580.00",23/09/2015,Transfer Payments,Residential Care Home Placements
ADCHILD,RUTL05,Rutland Road Care Home Bedfordshire Supported Housing,20135713,"3,580.00",23/09/2015,Transfer Payments,Residential Care Home Placements
ADCHILD,RUTL05,Rutland Road Care Home Bedfordshire Supported Housing,20135713,"3,580.00",23/09/2015,Transfer Payments,Residential Care Home Placements
ADCHILD,SAGE97,Sagecare Ltd,10507781,"1,501.50",29/07/2015,Transfer Payments,Home Care
ADCHILD,SAGE97,Sagecare Ltd,10507781,542.50,29/07/2015,Transfer Payments,Home Care
ADCHILD,SAGE97,Sagecare Ltd,10507781,291.16,29/07/2015,Transfer Payments,Home Care
ADCHILD,SAGE97,Sagecare Ltd,10507781,574.00,29/07/2015,Transfer Payments,Home Care
ADCHILD,SAGE97,Sagecare Ltd,10509017,"2,352.40",29/07/2015,Transfer Payments,Home Care
ADCHILD,SAGE97,Sagecare Ltd,10509017,338.40,29/07/2015,Transfer Payments,Carers Payments
ADCHILD,SAGE97,Sagecare Ltd,10509017,941.85,29/07/2015,Transfer Payments,Home Care
ADCHILD,SAGE97,Sagecare Ltd,10509017,"1,808.80",29/07/2015,Transfer Payments,Home Care
ADCHILD,SAGE97,Sagecare Ltd,10509017,"9,204.55",29/07/2015,Transfer Payments,Home Care
ADCHILD,SAGE97,Sagecare Ltd,10509017,"1,771.82",29/07/2015,Transfer Payments,Home Care
ADCHILD,SAGE97,Sagecare Ltd,10509017,491.95,29/07/2015,Transfer Payments,Home Care
ADCHILD,SAGE97,Sagecare Ltd,10509017,701.50,29/07/2015,Transfer Payments,Home Care
ADCHILD,SAGE97,Sagecare Ltd,10509017,"1,725.76",29/07/2015,Transfer Payments,Home Care
ADCHILD,SAGE97,Sagecare Ltd,10509018,450.35,29/07/2015,Transfer Payments,Home Care
ADCHILD,SAGE97,Sagecare Ltd,10509018,"2,378.53",29/07/2015,Transfer Payments,Home Care
ADCHILD,SAGE97,Sagecare Ltd,10509018,434.75,29/07/2015,Transfer Payments,Home Care
ADCHILD,SAGE97,Sagecare Ltd,10509474,"1,067.64",25/08/2015,Transfer Payments,Home Care
ADCHILD,SAGE97,Sagecare Ltd,10509474,497.00,25/08/2015,Transfer Payments,Home Care
ADCHILD,SAGE97,Sagecare Ltd,10509474,"2,177.00",25/08/2015,Transfer Payments,Home Care
ADCHILD,SAGE97,Sagecare Ltd,10509474,366.38,25/08/2015,Transfer Payments,Home Care
ADCHILD,SAGE97,Sagecare Ltd,10509474,917.28,25/08/2015,Transfer Payments,Home Care
ADCHILD,SAGE97,Sagecare Ltd,10509474,"1,182.86",25/08/2015,Transfer Payments,Home Care
ADCHILD,SAGE97,Sagecare Ltd,10509475,554.96,25/08/2015,Transfer Payments,Home Care
ADCHILD,SAGE97,Sagecare Ltd,10509475,549.50,25/08/2015,Transfer Payments,Home Care
ADCHILD,SAGE97,Sagecare Ltd,10509475,"1,330.00",25/08/2015,Transfer Payments,Home Care
ADCHILD,SAGE97,Sagecare Ltd,10509475,319.78,25/08/2015,Transfer Payments,Home Care
ADCHILD,SAGE97,Sagecare Ltd,10509475,591.50,25/08/2015,Transfer Payments,Home Care
ADCHILD,SAGE97,Sagecare Ltd,10511556,"1,285.63",25/08/2015,Transfer Payments,Home Care
ADCHILD,SAGE97,Sagecare Ltd,10511556,"2,165.83",25/08/2015,Transfer Payments,Home Care
ADCHILD,SAGE97,Sagecare Ltd,10511556,316.74,25/08/2015,Transfer Payments,Home Care
ADCHILD,SAGE97,Sagecare Ltd,10511556,306.35,25/08/2015,Transfer Payments,Home Care
ADCHILD,SAGE97,Sagecare Ltd,10511556,596.82,25/08/2015,Transfer Payments,Home Care
ADCHILD,SAGE97,Sagecare Ltd,10511557,303.03,25/08/2015,Transfer Payments,Home Care
ADCHILD,SAGE97,Sagecare Ltd,10511557,335.71,25/08/2015,Transfer Payments,Home Care
ADCHILD,SAGE97,Sagecare Ltd,10511557,287.30,25/08/2015,Transfer Payments,Home Care
ADCHILD,SAGE97,Sagecare Ltd,10511595,"1,515.17",25/08/2015,Transfer Payments,Home Care
ADCHILD,SAGE97,Sagecare Ltd,10511595,674.60,25/08/2015,Transfer Payments,Home Care
ADCHILD,SAGE97,Sagecare Ltd,10511595,"1,334.05",25/08/2015,Transfer Payments,Home Care
ADCHILD,SAGE97,Sagecare Ltd,10511595,"8,910.52",25/08/2015,Transfer Payments,Home Care
ADCHILD,SAGE97,Sagecare Ltd,10511595,"1,653.05",25/08/2015,Transfer Payments,Home Care
ADCHILD,SAGE97,Sagecare Ltd,10511595,531.15,25/08/2015,Transfer Payments,Home Care
ADCHILD,SAGE97,Sagecare Ltd,10511595,823.16,25/08/2015,Transfer Payments,Home Care
ADCHILD,SAGE97,Sagecare Ltd,10511595,"2,194.20",25/08/2015,Transfer Payments,Home Care
ADCHILD,SAGE97,Sagecare Ltd,10511595,329.74,25/08/2015,Transfer Payments,Carers Payments
ADCHILD,SAGE97,Sagecare Ltd,10511596,469.00,25/08/2015,Transfer Payments,Home Care
ADCHILD,SAGE97,Sagecare Ltd,10511596,787.12,25/08/2015,Transfer Payments,Home Care
ADCHILD,SAGE97,Sagecare Ltd,10511596,"2,422.52",25/08/2015,Transfer Payments,Home Care
ADCHILD,SAHN99,Sah Nursing Homes Ltd,20135714,448.00,23/09/2015,Transfer Payments,Nursing Home Payments
ADCHILD,SAHN99,Sah Nursing Homes Ltd,20135714,"2,365.20",23/09/2015,Transfer Payments,Nursing Home Payments
ADCHILD,SAHN99,Sah Nursing Homes Ltd,20135714,448.00,23/09/2015,Transfer Payments,Nursing Home Payments
ADCHILD,SAHN99,Sah Nursing Homes Ltd,20135714,"1,951.32",23/09/2015,Transfer Payments,Nursing Home Payments
ADCHILD,SALI02,Salisbury Support 4 Autism Limited,10509922,"9,973.63",24/08/2015,Transfer Payments,Supported Living Packages
ADCHILD,SCOP99,Scope ,20135715,"6,600.68",23/09/2015,Transfer Payments,Residential Care Home Placements
ADCHILD,SCPC01,SCP Consult,10510902,695.00,11/09/2015,Employees,Training
ADCHILD,SCPC01,SCP Consult,10510903,725.00,04/09/2015,Employees,Training
ADCHILD,SCPC01,SCP Consult,10510904,695.00,11/09/2015,Employees,Training
ADCHILD,SCPC01,SCP Consult,10510905,695.00,11/09/2015,Employees,Training
ADCHILD,SEPT01,SEPT (South Essex Partnership University NHS Foundation Trust),10508185,"19,809.00",01/09/2015,Transfer Payments,Contract Payments - Health Authorities
ADCHILD,SEPT01,SEPT (South Essex Partnership University NHS Foundation Trust),10509142,"19,809.00",03/08/2015,Transfer Payments,Contract Payments - Health Authorities
ADCHILD,SEVA01,Sevacare,10509016,"2,290.26",05/08/2015,Transfer Payments,Home Care
ADCHILD,SEVA01,Sevacare,10509016,588.00,05/08/2015,Transfer Payments,Home Care
ADCHILD,SEVA01,Sevacare,10509016,"1,284.78",05/08/2015,Transfer Payments,Home Care
ADCHILD,SEVA01,Sevacare,10509016,"5,221.44",05/08/2015,Transfer Payments,Home Care
ADCHILD,SEVA01,Sevacare,10509016,"14,645.12",05/08/2015,Transfer Payments,Home Care
ADCHILD,SEVA01,Sevacare,10509016,682.08,05/08/2015,Transfer Payments,Home Care
ADCHILD,SEVA01,Sevacare,10510829,682.08,02/09/2015,Transfer Payments,Home Care
ADCHILD,SEVA01,Sevacare,10510829,"14,645.12",02/09/2015,Transfer Payments,Home Care
ADCHILD,SEVA01,Sevacare,10510829,"1,293.60",02/09/2015,Transfer Payments,Home Care
ADCHILD,SEVA01,Sevacare,10510829,"2,340.24",02/09/2015,Transfer Payments,Home Care
ADCHILD,SEVA01,Sevacare,10510829,593.88,02/09/2015,Transfer Payments,Home Care
ADCHILD,SEVA01,Sevacare,10510829,"5,824.14",02/09/2015,Transfer Payments,Home Care
ADCHILD,SHAR16,Sharnbrook Upper School,10509400,"4,848.00",09/09/2015,Transfer Payments,Top-Ups - Academies & Free Schools
ADCHILD,SHAR19,Sharnbrook John Gibbard Lower School (Academy),10507697,"10,529.00",02/09/2015,Transfer Payments,Govt Grant - Funds delegated by the LA
ADCHILD,SHAR19,Sharnbrook John Gibbard Lower School (Academy),10509382,"1,350.00",09/09/2015,Transfer Payments,Top-Ups - Academies & Free Schools
ADCHILD,SHAR19,Sharnbrook John Gibbard Lower School (Academy),10510000,"3,240.00",14/09/2015,Transfer Payments,Payments to Academies
ADCHILD,SHAR96,Sharman Law,10508472,400.00,26/06/2015,Supplies,Professional Fees
ADCHILD,SHEL03,Shelton Care Ltd,20135716,"8,883.96",23/09/2015,Transfer Payments,Residential Care Home Placements
ADCHILD,SHRU01,The Shrubbery,20135717,"2,300.00",23/09/2015,Transfer Payments,Residential Care Home Placements
ADCHILD,SIGH01,Sight Concern Bedfordshire,10509824,"4,878.00",20/08/2015,Transfer Payments,Contract payments - Voluntary Associations
ADCHILD,SIGH01,Sight Concern Bedfordshire,10511919,"3,394.28",25/09/2015,Transfer Payments,Other Social Services Payments
ADCHILD,SIGN15,Signis Ltd,10508352,"8,450.00",01/09/2015,Supplies,IT Software Licences
ADCHILD,SMAR93,Smarteez Neighbourhood Nursery,10499948,562.16,15/07/2015,Transfer Payments,High Level Family Support CWD
ADCHILD,SMAR93,Smarteez Neighbourhood Nursery,10506901,"8,000.00",25/08/2015,Transfer Payments,PVI Payments
ADCHILD,SMAR93,Smarteez Neighbourhood Nursery,10507585,"37,106.00",02/09/2015,Transfer Payments,Govt Grant - Funds delegated by the LA
ADCHILD,SOCI02,Social Care Solutions Ltd,10420459,251.64,11/05/2014,Transfer Payments,High Level Family Support CWD
ADCHILD,SOCI02,Social Care Solutions Ltd,10505362,"2,013.12",14/08/2015,Transfer Payments,High Level Family Support CWD
ADCHILD,SOCI02,Social Care Solutions Ltd,10505364,"1,006.56",14/08/2015,Transfer Payments,High Level Family Support CWD
ADCHILD,SOCI02,Social Care Solutions Ltd,10505366,377.48,14/08/2015,Transfer Payments,High Level Family Support CWD
ADCHILD,SOCI02,Social Care Solutions Ltd,10505369,503.28,14/08/2015,Transfer Payments,High Level Family Support CWD
ADCHILD,SOCI02,Social Care Solutions Ltd,10505371,"2,495.43",14/08/2015,Transfer Payments,High Level Family Support CWD
ADCHILD,SOCI02,Social Care Solutions Ltd,10506979,527.00,10/05/2015,Transfer Payments,Home Care
ADCHILD,SOCI02,Social Care Solutions Ltd,10506981,442.00,14/08/2015,Transfer Payments,Home Care
ADCHILD,SOCI02,Social Care Solutions Ltd,10506982,620.00,14/08/2015,Transfer Payments,Home Care
ADCHILD,SOCI02,Social Care Solutions Ltd,10506984,729.72,14/08/2015,Transfer Payments,Home Care
ADCHILD,SOCI02,Social Care Solutions Ltd,10507014,437.96,14/08/2015,Transfer Payments,Day Care
ADCHILD,SOCI02,Social Care Solutions Ltd,10507015,698.00,14/08/2015,Transfer Payments,Home Care
ADCHILD,SOCI02,Social Care Solutions Ltd,10507778,"2,904.83",10/08/2015,Transfer Payments,Home Care
ADCHILD,SOCI02,Social Care Solutions Ltd,10507779,847.40,25/08/2015,Transfer Payments,Home Care
ADCHILD,SOCI02,Social Care Solutions Ltd,10508188,"1,006.56",30/08/2015,Transfer Payments,High Level Family Support CWD
ADCHILD,SOCI02,Social Care Solutions Ltd,10508189,377.48,30/08/2015,Transfer Payments,High Level Family Support CWD
ADCHILD,SOCI02,Social Care Solutions Ltd,10508190,"1,509.84",30/08/2015,Transfer Payments,High Level Family Support CWD
ADCHILD,SOCI02,Social Care Solutions Ltd,10508191,"2,516.40",30/08/2015,Transfer Payments,High Level Family Support CWD
ADCHILD,SOCI02,Social Care Solutions Ltd,10508192,"2,013.12",30/08/2015,Transfer Payments,High Level Family Support CWD
ADCHILD,SOCI02,Social Care Solutions Ltd,10508390,581.23,30/08/2015,Transfer Payments,Home Care
ADCHILD,SOCI02,Social Care Solutions Ltd,10508391,372.00,30/08/2015,Transfer Payments,Home Care
ADCHILD,SOCI02,Social Care Solutions Ltd,10510711,"4,108.00",31/08/2015,Transfer Payments,Supported Living Packages
ADCHILD,SOCI02,Social Care Solutions Ltd,10510712,"1,580.00",20/08/2015,Transfer Payments,Supported Living Packages
ADCHILD,SOCI02,Social Care Solutions Ltd,10510715,"13,507.00",31/08/2015,Transfer Payments,Home Care
ADCHILD,SOCI02,Social Care Solutions Ltd,10510716,"12,246.00",31/08/2015,Transfer Payments,Supported Living Packages
ADCHILD,SOCI02,Social Care Solutions Ltd,10510717,"3,477.50",31/08/2015,Transfer Payments,Supported Living Packages
ADCHILD,SOCI02,Social Care Solutions Ltd,10510719,"14,521.00",31/08/2015,Transfer Payments,Supported Living Packages
ADCHILD,SOCI02,Social Care Solutions Ltd,10510720,"33,855.12",31/08/2015,Transfer Payments,Supported Living Packages
ADCHILD,SOCI02,Social Care Solutions Ltd,10510721,"1,410.50",31/08/2015,Transfer Payments,Supported Living Packages
ADCHILD,SOCI02,Social Care Solutions Ltd,10510722,"3,727.75",31/08/2015,Transfer Payments,Supported Living Packages
ADCHILD,SOCI02,Social Care Solutions Ltd,10510723,"13,058.50",31/08/2015,Transfer Payments,Home Care
ADCHILD,SOCI02,Social Care Solutions Ltd,10510724,"2,658.50",31/08/2015,Transfer Payments,Supported Living Packages
ADCHILD,SOCI02,Social Care Solutions Ltd,10510725,"8,619.00",31/08/2015,Transfer Payments,Home Care
ADCHILD,SOCI02,Social Care Solutions Ltd,10510726,"12,788.75",31/08/2015,Transfer Payments,Supported Living Packages
ADCHILD,SOCI02,Social Care Solutions Ltd,10510727,"29,985.67",31/08/2015,Transfer Payments,Supported Living Packages
ADCHILD,SOCI02,Social Care Solutions Ltd,10510728,"3,012.75",31/08/2015,Transfer Payments,Supported Living Packages
ADCHILD,SOCI02,Social Care Solutions Ltd,10510729,"13,954.59",31/08/2015,Transfer Payments,Supported Living Packages
ADCHILD,SOCI02,Social Care Solutions Ltd,10510730,"6,682.00",31/08/2015,Transfer Payments,Supported Living Packages
ADCHILD,SOCI02,Social Care Solutions Ltd,10510809,"14,104.74",31/08/2015,Transfer Payments,Supported Living Packages
ADCHILD,SOCI02,Social Care Solutions Ltd,10510810,"2,671.50",31/08/2015,Transfer Payments,Supported Living Packages
ADCHILD,SOCI02,Social Care Solutions Ltd,10510811,"24,234.47",31/08/2015,Transfer Payments,Supported Living Packages
ADCHILD,SOCI02,Social Care Solutions Ltd,10510812,"11,112.40",31/08/2015,Transfer Payments,Supported Living Packages
ADCHILD,SOCI02,Social Care Solutions Ltd,10510817,442.00,30/08/2015,Transfer Payments,Home Care
ADCHILD,SOCI02,Social Care Solutions Ltd,10510818,620.00,30/08/2015,Transfer Payments,Home Care
ADCHILD,SOCI02,Social Care Solutions Ltd,10510819,729.72,30/08/2015,Transfer Payments,Home Care
ADCHILD,SOCI02,Social Care Solutions Ltd,10510820,437.96,30/08/2015,Transfer Payments,Day Care
ADCHILD,SOCI02,Social Care Solutions Ltd,10510822,698.00,30/08/2015,Transfer Payments,Home Care
ADCHILD,SOLD01,Solden Hill House Ltd,20135718,"3,900.00",23/09/2015,Transfer Payments,Residential Care Home Placements
ADCHILD,SOME01,Someries Consultants Ltd,10507426,900.00,14/08/2015,Supplies,Consultants Fees
ADCHILD,SOME01,Someries Consultants Ltd,10507427,900.00,21/08/2015,Supplies,Consultants Fees
ADCHILD,SOME01,Someries Consultants Ltd,10508364,450.00,28/08/2015,Supplies,Consultants Fees
ADCHILD,SOME01,Someries Consultants Ltd,10508365,900.00,04/09/2015,Supplies,Consultants Fees
ADCHILD,SPEC94,Spectrum Recruitment Ltd,10505706,351.00,18/08/2015,Transfer Payments,High Level Family Support CWD
ADCHILD,SPEC94,Spectrum Recruitment Ltd,10506780,331.50,25/08/2015,Transfer Payments,High Level Family Support CWD
ADCHILD,SPEC94,Spectrum Recruitment Ltd,10508874,312.00,08/09/2015,Transfer Payments,High Level Family Support CWD
ADCHILD,SPEC94,Spectrum Recruitment Ltd,10509940,292.50,14/09/2015,Transfer Payments,High Level Family Support CWD
ADCHILD,SPEC94,Spectrum Recruitment Ltd,10511468,370.50,21/09/2015,Transfer Payments,High Level Family Support CWD
ADCHILD,SPRI01,Springfield Business Supplies Ltd,10505335,"5,992.00",18/08/2015,Supplies,Purchase of Furniture
ADCHILD,STAN95,St Andrews School (Bedford) Ltd,10507587,"17,651.00",02/09/2015,Transfer Payments,Govt Grant - Funds delegated by the LA
ADCHILD,STEP10,Stephen Hartwell Limited,10510082,"1,804.82",16/09/2015,Transfer Payments,Family Assistance
ADCHILD,STEP96,Stepping Stones Pre-School,10507661,"23,524.00",02/09/2015,Transfer Payments,Govt Grant - Funds delegated by the LA
